"TIME","MATURITY","YLD_CURV","GEO","BONDS","Value","Flag and Footnotes"
"2005M10","Maturity: 8 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","3.12",""
"2005M10","Maturity: 9 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","3.20",""
"2005M10","Maturity: 10 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","3.28",""
"2005M11","Maturity: 2 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","2.71",""
"2005M11","Maturity: 3 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","2.83",""
"2005M11","Maturity: 4 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","2.95",""
"2005M11","Maturity: 5 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","3.06",""
"2005M11","Maturity: 6 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","3.16",""
"2005M11","Maturity: 7 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","3.26",""
"2005M11","Maturity: 8 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","3.34",""
"2005M11","Maturity: 9 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","3.42",""
"2005M11","Maturity: 10 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","3.48",""
"2005M12","Maturity: 2 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","2.77",""
"2005M12","Maturity: 3 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","2.86",""
"2005M12","Maturity: 4 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","2.94",""
"2005M12","Maturity: 5 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","3.02",""
"2005M12","Maturity: 6 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","3.10",""
"2005M12","Maturity: 7 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","3.18",""
"2005M12","Maturity: 8 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","3.25",""
"2005M12","Maturity: 9 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","3.31",""
"2005M12","Maturity: 10 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","3.37",""
"2006M01","Maturity: 2 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","2.82",""
"2006M01","Maturity: 3 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","2.91",""
"2006M01","Maturity: 4 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","2.98",""
"2006M01","Maturity: 5 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","3.04",""
"2006M01","Maturity: 6 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","3.11",""
"2006M01","Maturity: 7 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","3.17",""
"2006M01","Maturity: 8 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","3.23",""
"2006M01","Maturity: 9 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","3.29",""
"2006M01","Maturity: 10 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","3.33",""
"2006M02","Maturity: 2 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","2.93",""
"2006M02","Maturity: 3 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","3.04",""
"2006M02","Maturity: 4 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","3.12",""
"2006M02","Maturity: 5 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","3.19",""
"2006M02","Maturity: 6 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","3.26",""
"2006M02","Maturity: 7 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","3.32",""
"2006M02","Maturity: 8 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","3.38",""
"2006M02","Maturity: 9 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","3.43",""
"2006M02","Maturity: 10 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","3.48",""
"2006M03","Maturity: 2 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","3.15",""
"2006M03","Maturity: 3 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","3.26",""
"2006M03","Maturity: 4 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","3.34",""
"2006M03","Maturity: 5 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","3.40",""
"2006M03","Maturity: 6 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","3.45",""
"2006M03","Maturity: 7 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","3.51",""
"2006M03","Maturity: 8 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","3.56",""
"2006M03","Maturity: 9 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","3.60",""
"2006M03","Maturity: 10 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","3.65",""
"2006M04","Maturity: 2 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","3.30",""
"2006M04","Maturity: 3 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","3.44",""
"2006M04","Maturity: 4 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","3.53",""
"2006M04","Maturity: 5 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","3.62",""
"2006M04","Maturity: 6 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","3.69",""
"2006M04","Maturity: 7 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","3.76",""
"2006M04","Maturity: 8 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","3.82",""
"2006M04","Maturity: 9 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","3.88",""
"2006M04","Maturity: 10 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","3.92",""
"2006M05","Maturity: 2 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","3.34",""
"2006M05","Maturity: 3 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","3.46",""
"2006M05","Maturity: 4 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","3.55",""
"2006M05","Maturity: 5 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","3.64",""
"2006M05","Maturity: 6 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","3.72",""
"2006M05","Maturity: 7 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","3.80",""
"2006M05","Maturity: 8 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","3.87",""
"2006M05","Maturity: 9 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","3.93",""
"2006M05","Maturity: 10 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","3.98",""
"2006M06","Maturity: 2 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","3.43",""
"2006M06","Maturity: 3 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","3.53",""
"2006M06","Maturity: 4 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","3.60",""
"2006M06","Maturity: 5 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","3.68",""
"2006M06","Maturity: 6 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","3.75",""
"2006M06","Maturity: 7 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","3.81",""
"2006M06","Maturity: 8 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","3.88",""
"2006M06","Maturity: 9 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","3.93",""
"2006M06","Maturity: 10 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","3.98",""
"2006M07","Maturity: 2 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","3.53",""
"2006M07","Maturity: 3 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","3.61",""
"2006M07","Maturity: 4 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","3.67",""
"2006M07","Maturity: 5 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","3.73",""
"2006M07","Maturity: 6 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","3.79",""
"2006M07","Maturity: 7 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","3.85",""
"2006M07","Maturity: 8 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","3.90",""
"2006M07","Maturity: 9 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","3.95",""
"2006M07","Maturity: 10 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","4.00",""
"2006M08","Maturity: 2 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","3.53",""
"2006M08","Maturity: 3 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","3.56",""
"2006M08","Maturity: 4 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","3.59",""
"2006M08","Maturity: 5 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","3.64",""
"2006M08","Maturity: 6 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","3.69",""
